,Date,User,Tweet
1816,2020-04-02 14:31:19+00:00,muftimenk,"When you feel like giving up, you’re actually missing out on what the Almighty has in store for you. It’s easy to feel overwhelmed in the current situation. But you must stay firm in faith. Know that you are not alone. He’s watching our moves and how we cope! Help is very near!"
1817,2020-04-02 04:23:00+00:00,muftimenk,"What have we learnt from this outbreak? That there are still many good people out there; we have not lost touch with humanity &amp; we’re all trying to cope in the best way we can. But it has also shown up cracks in our society. Hoarding, panic buying etc. Let us mend our ways!"
1818,2020-04-01 21:58:08+00:00,muftimenk,"Just because you can’t see a way doesn’t mean there’s no way. The Almighty is working behind the scenes and we need only to trust Him, have faith, keep doing what we must and He will do the rest. Remember, what is impossible with man is possible with Him. Never lose faith!"
1819,2020-04-01 13:43:08+00:00,muftimenk,"With most of us housebound and with family or flatmates, nerves are bound to snap. Be mindful of your present situation and environment. Learn to stay calm and get on with your own activities. Let others do theirs. Resist the urge to get involved in other people’s affairs!"
1820,2020-04-01 05:10:49+00:00,muftimenk,"Usually on the 1st of April, we won't be able to tell fact from fable. But today, I strongly believe that we should be responsible. I urge you NOT to mislead people, cause panic, instil a sense of false hope or fear and later claim that we were fooling around!"
1821,2020-03-31 23:23:32+00:00,muftimenk,"Never lose hope in what the Almighty can do. You may be uncertain, confused, unsure &amp; even fearful. But refuse to give fear the power it needs to consume us. Faith and fear don’t go hand in hand. We firmly believe in Him alone. He has our back not only today but everyday!"
1822,2020-03-31 12:25:19+00:00,muftimenk,"We may be surprised by the turn  of events in our lives but nothing that happens is a surprise to the Almighty. He knows everything to the minutest detail. He has planned it all. We need to embrace each day in the best possible way, knowing that He has our backs always!"
1823,2020-03-31 00:12:27+00:00,muftimenk,Lay your trust in the Almighty and rely on Him by all means but you must play your part! Do your level best and let Him take over. It’s natural to feel anxious in this fast-paced world but it can be managed well if we confide in Him often. He is the Owner of all solutions!
1824,2020-03-30 13:36:28+00:00,muftimenk,"Things can happen at the drop of a hat! We’ve seen that lately! There’s so much to be done &amp; there’s too little time. Remember, tomorrow is not promised to anyone. Seize today. Prioritise your activities. Make an impact. Leave a mark. Life’s too short to be doing otherwise!"
1825,2020-03-30 04:43:38+00:00,muftimenk,Panic-scrolling through the news on social media can be counterproductive. Social distancing has us stuck in our homes &amp; most of us are trying to keep up with the avalanche of information coming out each day. Perhaps it’s time to quarantine social media for several hours daily?
1826,2020-03-29 23:18:11+00:00,muftimenk,We’re living in unprecedented times. What I’m writing now will likely be out of date tomorrow.  The scale of what’s happening is hard to grasp. Only the Almighty with His Divine Wisdom knows the answer. We have to get used to this new norm. Get closer to the One who’s in control!
1827,2020-03-29 08:09:12+00:00,muftimenk,"Social distancing may be the new buzzword but that hasn’t dampened community spirit in this pandemic. We hear stories how humanity is so much alive, with people showing love &amp; kindness all round.  Remember to be kind always because such acts spread faster than any virus!"
1828,2020-03-28 18:40:21+00:00,muftimenk,Almighty. We pray for the many families &amp; business owners facing financial stress. It can be scary &amp; overwhelming not knowing how bills &amp; obligations will be met or to not be able to provide for loved ones. Grant them comfort &amp; ease knowing that You’re the Owner of Sustenance!
1829,2020-03-28 06:15:17+00:00,muftimenk,Our blessings may not be so obvious sometimes. It may come in an unpalatable way. Don’t be upset. Embrace the suffering with beautiful patience. Thank Him for everything that He has bestowed on us. Things will become clearer soon. Trust the process.
1830,2020-03-27 22:27:44+00:00,muftimenk,"Almighty. As more become infected with the virus, healthcare workers &amp; medical staff worldwide are working longer hours with higher risk of contracting the disease themselves. Protect them, grant them strength and sustain them in their call of duty. Help them to stay safe!"
1831,2020-03-27 08:59:02+00:00,muftimenk,Almighty. We ask You to put a halt to the spread of the virus. May we be sensible during this difficult period &amp; learn to be compassionate &amp; empathize with everyone because it has become a global problem. May we use this time in isolation to reflect on our link with You. Aameen!
1832,2020-03-26 19:04:41+00:00,muftimenk,"Every now and then your faith will be tested. Don’t expect everything to be smooth all the time. You will panic. You will be fearful. But at the end of the day, you must believe that you will make it. Why? Because the Almighty has promised He won’t test us beyond our capacity!"
1833,2020-03-26 12:37:10+00:00,muftimenk,"Life doesn’t look back. It just carries on, with or without you. Be prepared for whatever comes your way. When you least expect it, it will test you &amp; challenge you. How you respond will set the tone for the rest of your life. Don’t take things for granted. Be on your guard."
1834,2020-03-25 23:03:11+00:00,muftimenk,Use your time alone in isolation to purify yourself and refine your faith. It’s a good time to clean up the heart from diseases that have bogged you down and prevented you from moving forward. Learn to appreciate one another so you can support one another in good &amp; bad times.
1835,2020-03-25 15:25:52+00:00,muftimenk,"We have no words to describe our gratitude to those on the frontline besides a prayer to the Almighty for all of you and your loved ones.

May the Almighty be with you and grant you the best recompense! Aameen https://t.co/KsgqZ8zIvF"
1836,2020-03-25 13:36:48+00:00,muftimenk,"Don’t let your current situation define you. We’re all in the same boat. Be kind to all you meet. People have lost loved ones, their jobs, financial security etc as a result of the virus. Use this time to take stock of your life &amp; where you’re headed. Use it to purify yourself!"
1837,2020-03-25 09:56:15+00:00,muftimenk,This does not replace seeking professional medical attention. It is simply to help boost the immune system and deal with symptoms while waiting for the overstretched medical staff to attend to you.
1838,2020-03-25 09:40:53+00:00,muftimenk,"Taken from authentic teachings of Prophet Muhammad pbuh, the Black Seed Oil or Nigella Sativa Virgin Oil, has definitely helped those with symptoms.

Don't forget to keep hydrated, do warm salt water gargles, have Vitamin C, D &amp; Zinc supplements and  some non animal protein. https://t.co/kO0lf2kg26"
