,Date,User,Tweet
3041,2018-11-21 20:40:18+00:00,muftimenk,"Why do we always feel the need to be nosey? Why do we have to know everything that’s going on in someone else’s life? You would be surprised with how much positive changes that you could make in your life, if you made it a priority to mind your own business!"
3042,2018-11-21 10:16:57+00:00,muftimenk,"If you’re still looking for a spouse, you have to believe this and trust the Almighty. He has prepared someone perfectly just for you. Sooner or later, He will bring you together. So keep asking. Don’t give up hope. He’s All-Knowing!"
3043,2018-11-20 21:28:12+00:00,muftimenk,"Always try to put yourself in someone else's shoes. Have a heart. Be compassionate. Everyone has a story. Choose kindness no matter what is being dished out. Try your best to remember this when you find 
being compassionate is too hard for you."
3044,2018-11-20 05:29:33+00:00,muftimenk,"Quit overthinking. Learn to let things go. Things which don’t matter. You can’t change what has happened but you can decide to make today  better than yesterday. Think of the blessings the Almighty has bestowed you with. Thank Him. And from a place of gratitude, go forward."
3045,2018-11-19 22:24:44+00:00,muftimenk,"We criticize others because we’re impatient. We don’t tolerate those who behave differently. We expect people to behave like us. When we focus on someone else’s flaw, we stop seeing the person. We just see their mistakes. Get rid of this bad habit. Work to improve ourselves!"
3046,2018-11-19 12:28:13+00:00,muftimenk,"Don’t quit. Don’t give up. Keep going. The road may seem long and unending but remember, when nothing is certain, anything is possible. The Lord of the Worlds can change what’s impossible! Trust Him!"
3047,2018-11-19 06:27:18+00:00,muftimenk,"Learn to listen more. As simple as it sounds, listening is a skill, an art and a discipline. Pay attention to what someone is saying. Listen to his words. It’s coming from his heart. The mouth will reveal what the heart feels. Listening can save you from a whole lot of trouble!"
3048,2018-11-19 00:28:05+00:00,muftimenk,"This evening, I had the pleasure of meeting one of the most humble &amp; sincere world leaders, @MBuhari and presented him with my book, Motivational Moments. May the Almighty bless him &amp; his beautiful country. #Nigeria #Buhari https://t.co/ySd39Mz4Nd"
3049,2018-11-18 12:29:09+00:00,muftimenk,"The trouble with social media is we misunderstand, misinterpret &amp; miss the message most of the time. We choose to attack someone through a screen, thinking no one knows who we are! Be careful. Things have a way of coming back to us sooner or later. The Almighty is All-Seeing!"
3050,2018-11-18 01:59:28+00:00,muftimenk,"Heartfelt congratulations to @ibusolih on his inauguration as the new President of the #Maldives. I pray that the country will see a new era of growth, goodness, peace and prosperity. May the Almighty bless you all. Aameen"
3051,2018-11-18 01:43:12+00:00,muftimenk,"Almighty. We pray for healing and comfort. Only You know our pain and understand our discomfort. Only You know our grief and sorrow. Only You know our loneliness and suffering. Restore us in every way and keep
hope alive in our hearts. 
Aameen"
3052,2018-11-17 19:23:01+00:00,muftimenk,"Only the Almighty knows what we really need. We may yearn for something &amp; have been praying hard for it but it seems to elude us. Why? Because He knows what’s best. So when He gives something we don’t like or takes away something we like, trust Him. Because He knows best!"
3053,2018-11-17 09:16:21+00:00,muftimenk,"When things are smooth, when everything is easy, you don’t learn much; you’re hardly growing as a person. Remember, the greatest lessons are learnt when you go through hardship and the storms of life. Embrace them and know that you will emerge stronger and better than before!"
3054,2018-11-16 23:04:13+00:00,muftimenk,"Know that if people were to come together to benefit you with something, they won’t be able to do it except with what the Almighty had decreed for you. Similarly, if they had wanted to harm you, they won’t be able to do so except with something that He had written for you."
3055,2018-11-16 11:13:04+00:00,muftimenk,"Remember, the ones who need kindness the most are the ones who are strangers to it. Their hearts are hard and cold; they’d  generally have little or no regard about how their words and actions affect others. Still, be kind to them because your actions reflect who you truly are!"
3056,2018-11-16 01:41:15+00:00,muftimenk,"Almighty. On this blessed day, we ask You to make us kinder, gentler, more generous and forgiving people. Guide us for the times when we feel impatience rising and revenge taking root in our hearts. Heal our souls and soften us to always do what’s right and good. Aameen."
3057,2018-11-15 17:17:24+00:00,muftimenk,"Stay clear or walk away from an argument for the sake of peace. Speak your mind calmly and politely but never make them think they're right if what they have said was wrong. You can’t change people’s viewpoint and mindset overnight. Remember, guidance is from the Almighty!"
3058,2018-11-15 05:04:06+00:00,muftimenk,"It’s hard to tell who’s fake and who’s real these days. But don’t despair because the Almighty has a way of exposing such people. Carry on doing good. If you happen to fall prey to such people, learn from the lesson. Remember, they can’t fake it forever. The mask will fall off."
3059,2018-11-14 22:49:32+00:00,muftimenk,"The truth is always more important than what others think of you. However, there is a way of presenting the truth. There is no need to insult, abuse &amp; defame others in the process. Kind words with wisdom, showing true concern &amp; care are more likely to have the desired impact."
3060,2018-11-14 12:39:46+00:00,muftimenk,"No matter what’s going on in life, remember that we’re fully reliant on the Almighty. He can take us at any time. So we must totally submit to Him &amp; obey His commands, lest we're taken while indulging in sin. Imagine facing the torment of the grave &amp; punishment of the hereafter"
3061,2018-11-14 04:20:29+00:00,muftimenk,"Don’t think that there are people with a problem-free life out there. Every single person is fighting a battle, often hidden by a brave front. That’s why it’s important to have good character &amp; conduct. Remember, this world will break you. So lend a hand and have a good heart!"
3062,2018-11-13 17:31:07+00:00,muftimenk,"Do you know what inner strength is? It’s hanging on to hope and trust in the Almighty that despite the hardship and storm you’re facing right now, you’ll be fine in the end. Because He has promised us that nothing lasts; so lighten your heart!"
3063,2018-11-13 05:58:13+00:00,muftimenk,"Sometimes, a task can seem almost impossible. But remember to take baby steps; one foot in front of the other. You can always pause when you’re tired out. But take that first step, come what may! Don’t procrastinate. Before you know it, you would have completed the task!"
3064,2018-11-12 15:11:20+00:00,muftimenk,"Don’t measure worldly success by a rich lifestyle &amp; all the modern day trappings. Measure it by the number of hearts you’ve touched, the faces who smile when they hear your name, the things people say about you in your absence! That’s a life well lived! Strive to get there!"
